freq baseline nonperiodic diff
13.650000000 0.583677310159 0.663513388549 0.0798360783902
13.668000000 0.583892908934 0.654472556901 0.0705796479671
13.686000000 0.584105967713 0.646074930547 0.0619689628344
13.704000000 0.58431644322 0.63826958108 0.0539531378601
13.722000000 0.584524293494 0.631009863615 0.046485570121
13.740000000 0.584729477908 0.624253403724 0.0395239258155
13.758000000 0.584931957182 0.617961938871 0.0330299816885
13.776000000 0.585131693399 0.612101083456 0.0269693900562
13.794000000 0.585328650021 0.606640060697 0.0213114106768
13.812000000 0.585522791898 0.601551427999 0.0160286361016
13.830000000 0.585714085285 0.596810811792 0.0110967265069
13.848000000 0.585902497855 0.592396661109 0.00649416325313
13.866000000 0.586087998706 0.588290024894 0.00220202618804
13.884000000 0.586270558372 0.584474355498 0.00179620287376
13.902000000 0.586450148837 0.580935339263 0.00551480957403
13.920000000 0.586626743543 0.577660754321 0.00896598922178
13.938000000 0.586800317391 0.574640355376 0.0121599620152
13.956000000 0.586970846761 0.571865785239 0.0151050615224
13.974000000 0.587138309506 0.569330513036 0.0178077964704
13.992000000 0.587302684968 0.567029799442 0.0202728855261
14.010000000 0.587463953976 0.564960689729 0.0225032642465
14.028000000 0.587622098853 0.563122036119 0.0245000627345
14.046000000 0.58777710342 0.561514551667 0.0262625517529
14.064000000 0.587928952998 0.560140898906 0.0277880540927
14.082000000 0.588077634409 0.559005817578 0.0290718168311
14.100000000 0.588223135976 0.558116297281 0.0301068386956
14.118000000 0.588365447527 0.557481802532 0.0308836449951
14.136000000 0.588504560391 0.557114559975 0.0313900004157
14.154000000 0.588640467394 0.5570299201 0.0316105472944
14.172000000 0.588773162865 0.557246809199 0.0315263536657
14.190000000 0.588902642623 0.557788291299 0.0311143513241
14.208000000 0.58902890398 0.558682264694 0.0303466392861
14.226000000 0.589151945733 0.559962323276 0.0291896224564
14.244000000 0.589271768158 0.561668818748 0.02760294941
14.262000000 0.589388373005 0.563850164819 0.0255382081862
14.280000000 0.589501763492 0.566564425799 0.0229373376933
14.298000000 0.589611944293 0.569881223091 0.0197307212013
14.316000000 0.589718921531 0.573883959887 0.0158349616446
14.334000000 0.589822702772 0.578672275738 0.0111504270341
14.352000000 0.589923297007 0.584364430978 0.00555886602972
14.370000000 0.59002071465 0.591098835807 0.00107812115658
14.388000000 0.590114967518 0.599032842465 0.00891787494656
14.406000000 0.590206068824 0.608334437019 0.0181283681948
14.424000000 0.590294033161 0.619156795664 0.0288627625036
14.442000000 0.590378876488 0.6315725643 0.0411936878119
14.460000000 0.590460616117 0.645414314302 0.0549536981858
14.478000000 0.590539270696 0.659898598196 0.0693593275001
14.496000000 0.590614860195 0.672768901832 0.0821540416371
14.514000000 0.590687405887 0.678496251679 0.0878088457913
14.532000000 0.590756930332 0.66534851015 0.074591579818
14.550000000 0.590823457359 0.614247673271 0.0234242159124
14.568000000 0.590887012047 0.509821318811 0.0810656932355
14.586000000 0.590947620706 0.364409118648 0.226538502058
14.604000000 0.591005310858 0.215858536462 0.375146774396
14.622000000 0.591060111219 0.0969571595451 0.494102951673
14.640000000 0.59111205167 0.0608236063197 0.530288445351
14.658000000 0.591161163248 0.11616080235 0.475000360898
14.676000000 0.591207478112 0.1737419756 0.417465502512
14.694000000 0.591251029532 0.224314076883 0.366936952649
14.712000000 0.591291851856 0.270742607505 0.320549244351
14.730000000 0.591329980495 0.316705094798 0.274624885696
14.748000000 0.591365451895 0.364618448212 0.226747003684
14.766000000 0.591398303516 0.405279975853 0.186118327663
14.784000000 0.591428573804 0.373216052173 0.218212521632
14.802000000 0.59145630217 0.207457884341 0.383998417829
14.820000000 0.591481528963 0.087719923459 0.503761605504
14.838000000 0.591504295446 0.117662355648 0.473841939798
14.856000000 0.591524643768 0.170938535038 0.420586108729
14.874000000 0.591542616941 0.201866314277 0.389676302664
14.892000000 0.591558258812 0.148447078056 0.443111180756
14.910000000 0.591571614039 0.0767275271808 0.514844086858
14.928000000 0.591582728059 0.123920498235 0.467662229825
14.946000000 0.591591647069 0.167326859337 0.424264787733
14.964000000 0.591598417992 0.200096652026 0.391501765966
14.982000000 0.591603088454 0.224931147942 0.366671940512
15.000000000 0.591605706753 0.231203686575 0.360402020178
15.018000000 0.591606321838 0.189780561333 0.401825760505
15.036000000 0.591604983274 0.108091789281 0.483513193993
15.054000000 0.591601741218 0.0423804002679 0.54922134095
15.072000000 0.591596646394 0.0286517883871 0.562944858007
15.090000000 0.591589750058 0.0474459914407 0.544143758617
15.108000000 0.591581103977 0.062125145753 0.529455958224
